Student_Answer_Id,Exam_Id,Student_Id,Course_Id,Student_Answer_txt,Student_Question_Grade
13736,27,270,14,Detailed answer explaining the concept.,5
13737,27,271,14,Detailed answer explaining the concept.,5
13738,27,274,14,Detailed answer explaining the concept.,5
13739,27,283,14,Detailed answer explaining the concept.,5
13740,27,300,14,Detailed answer explaining the concept.,5
13741,27,301,14,Detailed answer explaining the concept.,5
13742,27,302,14,Detailed answer explaining the concept.,5
13743,27,305,14,Detailed answer explaining the concept.,5
13744,27,314,14,Detailed answer explaining the concept.,5
13745,27,331,14,Detailed answer explaining the concept.,5
13746,27,332,14,Detailed answer explaining the concept.,5
13747,27,333,14,Detailed answer explaining the concept.,5
13748,27,336,14,Detailed answer explaining the concept.,5
13749,27,345,14,Detailed answer explaining the concept.,5
13750,27,362,14,Detailed answer explaining the concept.,5
13751,27,363,14,Detailed answer explaining the concept.,5
13752,27,364,14,Detailed answer explaining the concept.,5
13753,27,368,14,Detailed answer explaining the concept.,5
13754,27,377,14,Detailed answer explaining the concept.,5
13755,27,4,14,Detailed answer explaining the concept.,5
13756,27,21,14,Detailed answer explaining the concept.,5
13757,27,22,14,Detailed answer explaining the concept.,5
13758,27,23,14,Detailed answer explaining the concept.,5
13759,27,26,14,Detailed answer explaining the concept.,5
13760,27,35,14,Detailed answer explaining the concept.,5
13761,27,52,14,Detailed answer explaining the concept.,5
13762,27,53,14,Detailed answer explaining the concept.,5
13763,27,54,14,Detailed answer explaining the concept.,5
13764,27,57,14,Detailed answer explaining the concept.,5
13765,27,66,14,Detailed answer explaining the concept.,5
13766,27,83,14,Detailed answer explaining the concept.,5
13767,27,84,14,Detailed answer explaining the concept.,5
13768,27,85,14,Detailed answer explaining the concept.,5
13769,27,88,14,Detailed answer explaining the concept.,5
13770,27,97,14,Detailed answer explaining the concept.,5
13771,27,114,14,Detailed answer explaining the concept.,5
13772,27,115,14,Detailed answer explaining the concept.,5
13773,27,116,14,Detailed answer explaining the concept.,5
13774,27,119,14,ABSENT,0
13775,27,128,14,Detailed answer explaining the concept.,5
13776,27,145,14,Detailed answer explaining the concept.,5
13777,27,146,14,Detailed answer explaining the concept.,5
13778,27,147,14,Detailed answer explaining the concept.,5
13779,27,150,14,Detailed answer explaining the concept.,5
13780,27,159,14,Detailed answer explaining the concept.,5
13781,27,176,14,Detailed answer explaining the concept.,5
13782,27,177,14,Detailed answer explaining the concept.,5
13783,27,178,14,Detailed answer explaining the concept.,5
13784,27,181,14,Detailed answer explaining the concept.,5
13785,27,190,14,Detailed answer explaining the concept.,5
13786,27,207,14,Detailed answer explaining the concept.,5
13787,27,208,14,Detailed answer explaining the concept.,5
13788,27,209,14,Detailed answer explaining the concept.,5
13789,27,212,14,Detailed answer explaining the concept.,5
13790,27,221,14,Detailed answer explaining the concept.,5
13791,27,238,14,Detailed answer explaining the concept.,5
13792,27,239,14,Detailed answer explaining the concept.,5
13793,27,240,14,Detailed answer explaining the concept.,5
13794,27,243,14,Detailed answer explaining the concept.,5
13795,27,252,14,Detailed answer explaining the concept.,5
13796,27,269,14,Detailed answer explaining the concept.,5
13797,27,270,14,Detailed answer explaining the concept.,5
13798,27,271,14,Detailed answer explaining the concept.,5
13799,27,274,14,Detailed answer explaining the concept.,5
13800,27,283,14,Detailed answer explaining the concept.,5
13801,27,300,14,Detailed answer explaining the concept.,5
13802,27,301,14,Detailed answer explaining the concept.,5
13803,27,302,14,Detailed answer explaining the concept.,5
13804,27,305,14,Detailed answer explaining the concept.,5
13805,27,314,14,Detailed answer explaining the concept.,5
13806,27,331,14,Detailed answer explaining the concept.,5
13807,27,332,14,Detailed answer explaining the concept.,5
13808,27,333,14,Detailed answer explaining the concept.,5
13809,27,336,14,Detailed answer explaining the concept.,5
13810,27,345,14,Detailed answer explaining the concept.,5
13811,27,362,14,Detailed answer explaining the concept.,5
13812,27,363,14,Detailed answer explaining the concept.,5
13813,27,364,14,Detailed answer explaining the concept.,5
13814,27,368,14,Detailed answer explaining the concept.,5
13815,27,377,14,Detailed answer explaining the concept.,5
13816,28,4,14,TRUE,1
13817,28,21,14,TRUE,1
13818,28,22,14,TRUE,1
13819,28,23,14,TRUE,1
13820,28,26,14,FALSE,0
13821,28,35,14,FALSE,0
13822,28,52,14,FALSE,0
13823,28,53,14,TRUE,1
13824,28,54,14,FALSE,0
13825,28,57,14,FALSE,0
13826,28,66,14,TRUE,1
13827,28,83,14,FALSE,0
13828,28,84,14,TRUE,1
13829,28,85,14,FALSE,0
13830,28,88,14,TRUE,1
13831,28,97,14,TRUE,1
13832,28,114,14,FALSE,0
13833,28,115,14,TRUE,1
13834,28,116,14,FALSE,0
13835,28,119,14,ABSENT,0
13836,28,128,14,TRUE,1
13837,28,145,14,TRUE,1
13838,28,146,14,FALSE,0
13839,28,147,14,TRUE,1
13840,28,150,14,FALSE,0
13841,28,159,14,TRUE,1
13842,28,176,14,FALSE,0
13843,28,177,14,TRUE,1
13844,28,178,14,FALSE,0
13845,28,181,14,FALSE,0
13846,28,190,14,TRUE,1
13847,28,207,14,FALSE,0
13848,28,208,14,TRUE,1
13849,28,209,14,TRUE,1
13850,28,212,14,TRUE,1
13851,28,221,14,FALSE,0
13852,28,238,14,FALSE,0
13853,28,239,14,TRUE,1
13854,28,240,14,TRUE,1
13855,28,243,14,TRUE,1
13856,28,252,14,FALSE,0
13857,28,269,14,FALSE,0
13858,28,270,14,TRUE,1
13859,28,271,14,FALSE,0
13860,28,274,14,FALSE,0
13861,28,283,14,TRUE,1
13862,28,300,14,FALSE,0
13863,28,301,14,FALSE,0
13864,28,302,14,TRUE,1
13865,28,305,14,FALSE,0
13866,28,314,14,TRUE,1
13867,28,331,14,FALSE,0
13868,28,332,14,FALSE,0
13869,28,333,14,FALSE,0
13870,28,336,14,TRUE,1
13871,28,345,14,FALSE,0
13872,28,362,14,FALSE,0
13873,28,363,14,TRUE,1
13874,28,364,14,FALSE,0
13875,28,368,14,FALSE,0
13876,28,377,14,FALSE,0
13877,28,4,14,FALSE,1
13878,28,21,14,TRUE,0
13879,28,22,14,FALSE,1
13880,28,23,14,TRUE,0
13881,28,26,14,TRUE,0
13882,28,35,14,FALSE,1
13883,28,52,14,TRUE,0
13884,28,53,14,TRUE,0
13885,28,54,14,TRUE,0
13886,28,57,14,TRUE,0
13887,28,66,14,TRUE,0
13888,28,83,14,FALSE,1
13889,28,84,14,TRUE,0
13890,28,85,14,FALSE,1
13891,28,88,14,TRUE,0
13892,28,97,14,FALSE,1
13893,28,114,14,TRUE,0
13894,28,115,14,FALSE,1
13895,28,116,14,TRUE,0
13896,28,119,14,ABSENT,0
13897,28,128,14,FALSE,1
13898,28,145,14,TRUE,0
13899,28,146,14,TRUE,0
13900,28,147,14,TRUE,0
13901,28,150,14,TRUE,0
13902,28,159,14,FALSE,1
13903,28,176,14,FALSE,1
13904,28,177,14,FALSE,1
13905,28,178,14,FALSE,1
13906,28,181,14,FALSE,1
13907,28,190,14,TRUE,0
13908,28,207,14,TRUE,0
13909,28,208,14,TRUE,0
13910,28,209,14,FALSE,1
13911,28,212,14,TRUE,0
13912,28,221,14,FALSE,1
13913,28,238,14,TRUE,0
13914,28,239,14,FALSE,1
13915,28,240,14,TRUE,0
13916,28,243,14,FALSE,1
13917,28,252,14,TRUE,0
13918,28,269,14,TRUE,0
13919,28,270,14,FALSE,1
13920,28,271,14,TRUE,0
13921,28,274,14,TRUE,0
13922,28,283,14,FALSE,1
13923,28,300,14,FALSE,1
13924,28,301,14,FALSE,1
13925,28,302,14,TRUE,0
13926,28,305,14,TRUE,0
13927,28,314,14,FALSE,1
13928,28,331,14,FALSE,1
13929,28,332,14,FALSE,1
13930,28,333,14,FALSE,1
13931,28,336,14,FALSE,1
13932,28,345,14,FALSE,1
13933,28,362,14,TRUE,0
13934,28,363,14,TRUE,0
13935,28,364,14,FALSE,1
13936,28,368,14,FALSE,1
13937,28,377,14,FALSE,1
13938,28,4,14,FALSE,0
13939,28,21,14,FALSE,0
13940,28,22,14,FALSE,0
13941,28,23,14,FALSE,0
13942,28,26,14,FALSE,0
13943,28,35,14,TRUE,1
13944,28,52,14,FALSE,0
13945,28,53,14,TRUE,1
13946,28,54,14,FALSE,0
13947,28,57,14,FALSE,0
13948,28,66,14,TRUE,1
13949,28,83,14,FALSE,0
13950,28,84,14,TRUE,1
13951,28,85,14,FALSE,0
13952,28,88,14,TRUE,1
13953,28,97,14,TRUE,1
13954,28,114,14,TRUE,1
13955,28,115,14,TRUE,1
13956,28,116,14,TRUE,1
13957,28,119,14,ABSENT,0
13958,28,128,14,FALSE,0
13959,28,145,14,FALSE,0
13960,28,146,14,TRUE,1
13961,28,147,14,TRUE,1
13962,28,150,14,FALSE,0
13963,28,159,14,FALSE,0
13964,28,176,14,FALSE,0
13965,28,177,14,TRUE,1
13966,28,178,14,TRUE,1
13967,28,181,14,FALSE,0
13968,28,190,14,FALSE,0
13969,28,207,14,FALSE,0
13970,28,208,14,TRUE,1
13971,28,209,14,TRUE,1
13972,28,212,14,FALSE,0
13973,28,221,14,TRUE,1
13974,28,238,14,TRUE,1
13975,28,239,14,FALSE,0
13976,28,240,14,FALSE,0
13977,28,243,14,FALSE,0
13978,28,252,14,FALSE,0
13979,28,269,14,TRUE,1
13980,28,270,14,TRUE,1
13981,28,271,14,FALSE,0
13982,28,274,14,FALSE,0
13983,28,283,14,TRUE,1
13984,28,300,14,TRUE,1
13985,28,301,14,FALSE,0
13986,28,302,14,TRUE,1
13987,28,305,14,FALSE,0
13988,28,314,14,TRUE,1
13989,28,331,14,FALSE,0
13990,28,332,14,FALSE,0
13991,28,333,14,FALSE,0
13992,28,336,14,FALSE,0
13993,28,345,14,FALSE,0
13994,28,362,14,FALSE,0
13995,28,363,14,TRUE,1
13996,28,364,14,TRUE,1
13997,28,368,14,FALSE,0
13998,28,377,14,FALSE,0
13999,28,4,14,FALSE,1
14000,28,21,14,TRUE,0
14001,28,22,14,FALSE,1
14002,28,23,14,TRUE,0
14003,28,26,14,TRUE,0
14004,28,35,14,FALSE,1
14005,28,52,14,TRUE,0
14006,28,53,14,FALSE,1
14007,28,54,14,FALSE,1
14008,28,57,14,FALSE,1
14009,28,66,14,FALSE,1
14010,28,83,14,FALSE,1
14011,28,84,14,TRUE,0
14012,28,85,14,TRUE,0
14013,28,88,14,FALSE,1
14014,28,97,14,FALSE,1
14015,28,114,14,TRUE,0
14016,28,115,14,FALSE,1
14017,28,116,14,TRUE,0
14018,28,119,14,ABSENT,0
14019,28,128,14,FALSE,1
14020,28,145,14,TRUE,0
14021,28,146,14,TRUE,0
14022,28,147,14,FALSE,1
14023,28,150,14,TRUE,0
14024,28,159,14,FALSE,1
14025,28,176,14,FALSE,1
14026,28,177,14,TRUE,0
14027,28,178,14,TRUE,0
14028,28,181,14,TRUE,0
14029,28,190,14,TRUE,0
14030,28,207,14,TRUE,0
14031,28,208,14,FALSE,1
14032,28,209,14,TRUE,0
14033,28,212,14,TRUE,0
14034,28,221,14,FALSE,1
14035,28,238,14,FALSE,1
14036,28,239,14,FALSE,1
14037,28,240,14,FALSE,1
14038,28,243,14,TRUE,0
14039,28,252,14,TRUE,0
14040,28,269,14,FALSE,1
14041,28,270,14,TRUE,0
14042,28,271,14,FALSE,1
14043,28,274,14,FALSE,1
14044,28,283,14,TRUE,0
14045,28,300,14,FALSE,1
14046,28,301,14,TRUE,0
14047,28,302,14,FALSE,1
14048,28,305,14,TRUE,0
14049,28,314,14,TRUE,0
14050,28,331,14,TRUE,0
14051,28,332,14,TRUE,0
14052,28,333,14,TRUE,0
14053,28,336,14,FALSE,1
14054,28,345,14,TRUE,0
14055,28,362,14,FALSE,1
14056,28,363,14,FALSE,1
14057,28,364,14,TRUE,0
14058,28,368,14,TRUE,0
14059,28,377,14,TRUE,0
14060,28,4,14,TRUE,1
14061,28,21,14,FALSE,0
14062,28,22,14,TRUE,1
14063,28,23,14,TRUE,1
14064,28,26,14,FALSE,0
14065,28,35,14,TRUE,1
14066,28,52,14,FALSE,0
14067,28,53,14,FALSE,0
14068,28,54,14,TRUE,1
14069,28,57,14,TRUE,1
14070,28,66,14,FALSE,0
14071,28,83,14,FALSE,0
14072,28,84,14,FALSE,0
14073,28,85,14,FALSE,0
14074,28,88,14,TRUE,1
14075,28,97,14,FALSE,0
14076,28,114,14,FALSE,0
14077,28,115,14,TRUE,1
14078,28,116,14,FALSE,0
14079,28,119,14,ABSENT,0
14080,28,128,14,TRUE,1
14081,28,145,14,TRUE,1
14082,28,146,14,FALSE,0
14083,28,147,14,FALSE,0
14084,28,150,14,FALSE,0
14085,28,159,14,FALSE,0
14086,28,176,14,TRUE,1
14087,28,177,14,FALSE,0
14088,28,178,14,FALSE,0
14089,28,181,14,FALSE,0
14090,28,190,14,TRUE,1
14091,28,207,14,TRUE,1
14092,28,208,14,FALSE,0
14093,28,209,14,TRUE,1
14094,28,212,14,FALSE,0
14095,28,221,14,TRUE,1
14096,28,238,14,TRUE,1
14097,28,239,14,TRUE,1
14098,28,240,14,FALSE,0
14099,28,243,14,TRUE,1
14100,28,252,14,FALSE,0
14101,28,269,14,TRUE,1
14102,28,270,14,TRUE,1
14103,28,271,14,TRUE,1
14104,28,274,14,FALSE,0
14105,28,283,14,FALSE,0
14106,28,300,14,FALSE,0
14107,28,301,14,TRUE,1
14108,28,302,14,TRUE,1
14109,28,305,14,TRUE,1
14110,28,314,14,TRUE,1
14111,28,331,14,FALSE,0
14112,28,332,14,TRUE,1
14113,28,333,14,TRUE,1
14114,28,336,14,FALSE,0
14115,28,345,14,TRUE,1
14116,28,362,14,FALSE,0
14117,28,363,14,FALSE,0
14118,28,364,14,FALSE,0
14119,28,368,14,TRUE,1
14120,28,377,14,FALSE,0
14121,28,4,14,A,3
14122,28,21,14,C,0
14123,28,22,14,A,3
14124,28,23,14,B,0
14125,28,26,14,B,0
14126,28,35,14,C,0
14127,28,52,14,C,0
14128,28,53,14,D,0
14129,28,54,14,A,3
14130,28,57,14,A,3
14131,28,66,14,C,0
14132,28,83,14,B,0
14133,28,84,14,C,0
14134,28,85,14,B,0
14135,28,88,14,A,3
14136,28,97,14,A,3
14137,28,114,14,D,0
14138,28,115,14,B,0
14139,28,116,14,C,0
14140,28,119,14,ABSENT,0
14141,28,128,14,D,0
14142,28,145,14,C,0
14143,28,146,14,C,0
14144,28,147,14,D,0
14145,28,150,14,B,0
14146,28,159,14,B,0
14147,28,176,14,A,3
14148,28,177,14,A,3
14149,28,178,14,D,0
14150,28,181,14,D,0
14151,28,190,14,B,0
14152,28,207,14,B,0
14153,28,208,14,C,0
14154,28,209,14,C,0
14155,28,212,14,A,3
14156,28,221,14,D,0
14157,28,238,14,D,0
14158,28,239,14,D,0
14159,28,240,14,C,0
14160,28,243,14,B,0
14161,28,252,14,A,3
14162,28,269,14,D,0
14163,28,270,14,A,3
14164,28,271,14,B,0
14165,28,274,14,A,3
14166,28,283,14,A,3
14167,28,300,14,D,0
14168,28,301,14,A,3
14169,28,302,14,C,0
14170,28,305,14,A,3
14171,28,314,14,D,0
14172,28,331,14,A,3
14173,28,332,14,A,3
14174,28,333,14,C,0
14175,28,336,14,C,0
14176,28,345,14,A,3
14177,28,362,14,D,0
14178,28,363,14,C,0
14179,28,364,14,B,0
14180,28,368,14,D,0
14181,28,377,14,B,0
14182,28,4,14,D,0
14183,28,21,14,A,3
14184,28,22,14,A,3
14185,28,23,14,D,0
14186,28,26,14,B,0
14187,28,35,14,B,0
14188,28,52,14,B,0
14189,28,53,14,B,0
14190,28,54,14,A,3
14191,28,57,14,A,3
14192,28,66,14,B,0
14193,28,83,14,C,0
14194,28,84,14,D,0
14195,28,85,14,A,3
14196,28,88,14,C,0
14197,28,97,14,D,0
14198,28,114,14,B,0
14199,28,115,14,A,3
14200,28,116,14,C,0
14201,28,119,14,ABSENT,0
14202,28,128,14,D,0
14203,28,145,14,B,0
14204,28,146,14,B,0
14205,28,147,14,B,0
14206,28,150,14,D,0
14207,28,159,14,A,3
14208,28,176,14,D,0
14209,28,177,14,D,0
14210,28,178,14,C,0
14211,28,181,14,C,0
14212,28,190,14,C,0
14213,28,207,14,C,0
14214,28,208,14,D,0
14215,28,209,14,D,0
14216,28,212,14,D,0
14217,28,221,14,B,0
14218,28,238,14,D,0
14219,28,239,14,C,0
14220,28,240,14,D,0
14221,28,243,14,D,0
14222,28,252,14,C,0
14223,28,269,14,B,0
14224,28,270,14,A,3
14225,28,271,14,B,0
14226,28,274,14,A,3
14227,28,283,14,A,3
14228,28,300,14,A,3
14229,28,301,14,D,0
14230,28,302,14,C,0
14231,28,305,14,C,0
14232,28,314,14,A,3
14233,28,331,14,C,0
14234,28,332,14,C,0
14235,28,333,14,D,0
14236,28,336,14,C,0
14237,28,345,14,A,3
14238,28,362,14,C,0
14239,28,363,14,A,3
14240,28,364,14,D,0
14241,28,368,14,D,0
14242,28,377,14,B,0
14243,28,4,14,A,3
14244,28,21,14,A,3
14245,28,22,14,A,3
14246,28,23,14,D,0
14247,28,26,14,C,0
14248,28,35,14,A,3
14249,28,52,14,C,0
14250,28,53,14,B,0
14251,28,54,14,C,0
14252,28,57,14,D,0
14253,28,66,14,D,0
14254,28,83,14,D,0
14255,28,84,14,B,0
14256,28,85,14,B,0
14257,28,88,14,C,0
14258,28,97,14,D,0
14259,28,114,14,C,0
14260,28,115,14,B,0
14261,28,116,14,B,0
14262,28,119,14,ABSENT,0
14263,28,128,14,D,0
14264,28,145,14,B,0
14265,28,146,14,D,0
14266,28,147,14,A,3
14267,28,150,14,C,0
14268,28,159,14,C,0
14269,28,176,14,D,0
14270,28,177,14,D,0
14271,28,178,14,D,0
14272,28,181,14,B,0
14273,28,190,14,D,0
14274,28,207,14,A,3
14275,28,208,14,C,0
14276,28,209,14,B,0
14277,28,212,14,C,0
14278,28,221,14,D,0
14279,28,238,14,A,3
14280,28,239,14,C,0
14281,28,240,14,A,3
14282,28,243,14,A,3
14283,28,252,14,C,0
14284,28,269,14,D,0
14285,28,270,14,B,0
14286,28,271,14,A,3
14287,28,274,14,C,0
14288,28,283,14,C,0
14289,28,300,14,C,0
14290,28,301,14,D,0
14291,28,302,14,C,0
14292,28,305,14,B,0
14293,28,314,14,D,0
14294,28,331,14,B,0
14295,28,332,14,A,3
14296,28,333,14,A,3
14297,28,336,14,B,0
14298,28,345,14,C,0
14299,28,362,14,A,3
14300,28,363,14,D,0
14301,28,364,14,D,0
14302,28,368,14,D,0
14303,28,377,14,C,0
14304,28,4,14,C,0
14305,28,21,14,C,0
14306,28,22,14,D,0
14307,28,23,14,C,0
14308,28,26,14,A,3
14309,28,35,14,A,3
14310,28,52,14,A,3
14311,28,53,14,B,0
14312,28,54,14,D,0
14313,28,57,14,D,0
14314,28,66,14,D,0
14315,28,83,14,A,3
14316,28,84,14,A,3
14317,28,85,14,D,0
14318,28,88,14,C,0
14319,28,97,14,D,0
14320,28,114,14,A,3
14321,28,115,14,C,0
14322,28,116,14,D,0
14323,28,119,14,ABSENT,0
14324,28,128,14,C,0
14325,28,145,14,B,0
14326,28,146,14,A,3
14327,28,147,14,B,0
14328,28,150,14,C,0
14329,28,159,14,C,0
14330,28,176,14,B,0
14331,28,177,14,D,0
14332,28,178,14,D,0
14333,28,181,14,C,0
14334,28,190,14,D,0
14335,28,207,14,B,0
14336,28,208,14,A,3
14337,28,209,14,C,0
14338,28,212,14,B,0
14339,28,221,14,B,0
14340,28,238,14,A,3
14341,28,239,14,D,0
14342,28,240,14,D,0
14343,28,243,14,C,0
14344,28,252,14,A,3
14345,28,269,14,A,3
14346,28,270,14,A,3
14347,28,271,14,A,3
14348,28,274,14,C,0
14349,28,283,14,C,0
14350,28,300,14,A,3
14351,28,301,14,B,0
14352,28,302,14,C,0
14353,28,305,14,C,0
14354,28,314,14,C,0
14355,28,331,14,D,0
14356,28,332,14,C,0
14357,28,333,14,B,0
14358,28,336,14,B,0
14359,28,345,14,D,0
14360,28,362,14,D,0
14361,28,363,14,A,3
14362,28,364,14,C,0
14363,28,368,14,A,3
14364,28,377,14,A,3
14365,28,4,14,D,0
14366,28,21,14,A,3
14367,28,22,14,C,0
14368,28,23,14,D,0
14369,28,26,14,B,0
14370,28,35,14,C,0
14371,28,52,14,D,0
14372,28,53,14,C,0
14373,28,54,14,C,0
14374,28,57,14,B,0
14375,28,66,14,B,0
14376,28,83,14,D,0
14377,28,84,14,C,0
14378,28,85,14,B,0
14379,28,88,14,D,0
14380,28,97,14,C,0
14381,28,114,14,D,0
14382,28,115,14,B,0
14383,28,116,14,C,0
14384,28,119,14,ABSENT,0
14385,28,128,14,B,0
14386,28,145,14,D,0
14387,28,146,14,D,0
14388,28,147,14,B,0
14389,28,150,14,A,3
14390,28,159,14,D,0
14391,28,176,14,A,3
14392,28,177,14,B,0
14393,28,178,14,C,0
14394,28,181,14,B,0
14395,28,190,14,A,3
14396,28,207,14,A,3
14397,28,208,14,D,0
14398,28,209,14,B,0
14399,28,212,14,D,0
14400,28,221,14,D,0
14401,28,238,14,D,0
14402,28,239,14,A,3
14403,28,240,14,D,0
14404,28,243,14,B,0
14405,28,252,14,B,0
14406,28,269,14,B,0
14407,28,270,14,C,0
14408,28,271,14,D,0
14409,28,274,14,B,0
14410,28,283,14,D,0
14411,28,300,14,A,3
14412,28,301,14,A,3
14413,28,302,14,C,0
14414,28,305,14,A,3
14415,28,314,14,B,0
14416,28,331,14,B,0
14417,28,332,14,C,0
14418,28,333,14,A,3
14419,28,336,14,D,0
14420,28,345,14,A,3
14421,28,362,14,A,3
14422,28,363,14,A,3
14423,28,364,14,C,0
14424,28,368,14,D,0
14425,28,377,14,D,0
14426,28,4,14,Detailed answer explaining the concept.,5
14427,28,21,14,Detailed answer explaining the concept.,5
14428,28,22,14,Detailed answer explaining the concept.,5
14429,28,23,14,Detailed answer explaining the concept.,5
14430,28,26,14,Detailed answer explaining the concept.,5
14431,28,35,14,Detailed answer explaining the concept.,5
14432,28,52,14,Detailed answer explaining the concept.,5
14433,28,53,14,Detailed answer explaining the concept.,5
14434,28,54,14,Detailed answer explaining the concept.,5
14435,28,57,14,Detailed answer explaining the concept.,5
14436,28,66,14,Detailed answer explaining the concept.,5
14437,28,83,14,Detailed answer explaining the concept.,5
14438,28,84,14,Detailed answer explaining the concept.,5
14439,28,85,14,Detailed answer explaining the concept.,5
14440,28,88,14,Detailed answer explaining the concept.,5
14441,28,97,14,Detailed answer explaining the concept.,5
14442,28,114,14,Detailed answer explaining the concept.,5
14443,28,115,14,Detailed answer explaining the concept.,5
14444,28,116,14,Detailed answer explaining the concept.,5
14445,28,119,14,ABSENT,0
14446,28,128,14,Detailed answer explaining the concept.,5
14447,28,145,14,Detailed answer explaining the concept.,5
14448,28,146,14,Detailed answer explaining the concept.,5
14449,28,147,14,Detailed answer explaining the concept.,5
14450,28,150,14,Detailed answer explaining the concept.,5
14451,28,159,14,Detailed answer explaining the concept.,5
14452,28,176,14,Detailed answer explaining the concept.,5
14453,28,177,14,Detailed answer explaining the concept.,5
14454,28,178,14,Detailed answer explaining the concept.,5
14455,28,181,14,Detailed answer explaining the concept.,5
14456,28,190,14,Detailed answer explaining the concept.,5
14457,28,207,14,Detailed answer explaining the concept.,5
14458,28,208,14,Detailed answer explaining the concept.,5
14459,28,209,14,Detailed answer explaining the concept.,5
14460,28,212,14,Detailed answer explaining the concept.,5
14461,28,221,14,Detailed answer explaining the concept.,5
14462,28,238,14,Detailed answer explaining the concept.,5
14463,28,239,14,Detailed answer explaining the concept.,5
14464,28,240,14,Detailed answer explaining the concept.,5
14465,28,243,14,Detailed answer explaining the concept.,5
14466,28,252,14,Detailed answer explaining the concept.,5
14467,28,269,14,Detailed answer explaining the concept.,5
14468,28,270,14,Detailed answer explaining the concept.,5
14469,28,271,14,Detailed answer explaining the concept.,5
14470,28,274,14,Detailed answer explaining the concept.,5
14471,28,283,14,Detailed answer explaining the concept.,5
14472,28,300,14,Detailed answer explaining the concept.,5
14473,28,301,14,Detailed answer explaining the concept.,5
14474,28,302,14,Detailed answer explaining the concept.,5
14475,28,305,14,Detailed answer explaining the concept.,5
14476,28,314,14,Detailed answer explaining the concept.,5
14477,28,331,14,Detailed answer explaining the concept.,5
14478,28,332,14,Detailed answer explaining the concept.,5
14479,28,333,14,Detailed answer explaining the concept.,5
14480,28,336,14,Detailed answer explaining the concept.,5
14481,28,345,14,Detailed answer explaining the concept.,5
14482,28,362,14,Detailed answer explaining the concept.,5
14483,28,363,14,Detailed answer explaining the concept.,5
14484,28,364,14,Detailed answer explaining the concept.,5
14485,28,368,14,Detailed answer explaining the concept.,5
14486,28,377,14,Detailed answer explaining the concept.,5
14487,28,4,14,Detailed answer explaining the concept.,5
14488,28,21,14,Detailed answer explaining the concept.,5
14489,28,22,14,Detailed answer explaining the concept.,5
14490,28,23,14,Detailed answer explaining the concept.,5
14491,28,26,14,Detailed answer explaining the concept.,5
14492,28,35,14,Detailed answer explaining the concept.,5
14493,28,52,14,Detailed answer explaining the concept.,5
14494,28,53,14,Detailed answer explaining the concept.,5
14495,28,54,14,Detailed answer explaining the concept.,5
14496,28,57,14,Detailed answer explaining the concept.,5
14497,28,66,14,Detailed answer explaining the concept.,5
14498,28,83,14,Detailed answer explaining the concept.,5
14499,28,84,14,Detailed answer explaining the concept.,5
14500,28,85,14,Detailed answer explaining the concept.,5
14501,28,88,14,Detailed answer explaining the concept.,5
14502,28,97,14,Detailed answer explaining the concept.,5
14503,28,114,14,Detailed answer explaining the concept.,5
14504,28,115,14,Detailed answer explaining the concept.,5
14505,28,116,14,Detailed answer explaining the concept.,5
14506,28,119,14,ABSENT,0
14507,28,128,14,Detailed answer explaining the concept.,5
14508,28,145,14,Detailed answer explaining the concept.,5
14509,28,146,14,Detailed answer explaining the concept.,5
14510,28,147,14,Detailed answer explaining the concept.,5
14511,28,150,14,Detailed answer explaining the concept.,5
14512,28,159,14,Detailed answer explaining the concept.,5
14513,28,176,14,Detailed answer explaining the concept.,5
14514,28,177,14,Detailed answer explaining the concept.,5
14515,28,178,14,Detailed answer explaining the concept.,5
14516,28,181,14,Detailed answer explaining the concept.,5
14517,28,190,14,Detailed answer explaining the concept.,5
14518,28,207,14,Detailed answer explaining the concept.,5
14519,28,208,14,Detailed answer explaining the concept.,5
14520,28,209,14,Detailed answer explaining the concept.,5
14521,28,212,14,Detailed answer explaining the concept.,5
14522,28,221,14,Detailed answer explaining the concept.,5
14523,28,238,14,Detailed answer explaining the concept.,5
14524,28,239,14,Detailed answer explaining the concept.,5
14525,28,240,14,Detailed answer explaining the concept.,5
14526,28,243,14,Detailed answer explaining the concept.,5
14527,28,252,14,Detailed answer explaining the concept.,5
14528,28,269,14,Detailed answer explaining the concept.,5
14529,28,270,14,Detailed answer explaining the concept.,5
14530,28,271,14,Detailed answer explaining the concept.,5
14531,28,274,14,Detailed answer explaining the concept.,5
14532,28,283,14,Detailed answer explaining the concept.,5
14533,28,300,14,Detailed answer explaining the concept.,5
14534,28,301,14,Detailed answer explaining the concept.,5
14535,28,302,14,Detailed answer explaining the concept.,5
14536,28,305,14,Detailed answer explaining the concept.,5
14537,28,314,14,Detailed answer explaining the concept.,5
14538,28,331,14,Detailed answer explaining the concept.,5
14539,28,332,14,Detailed answer explaining the concept.,5
14540,28,333,14,Detailed answer explaining the concept.,5
14541,28,336,14,Detailed answer explaining the concept.,5
14542,28,345,14,Detailed answer explaining the concept.,5
14543,28,362,14,Detailed answer explaining the concept.,5
14544,28,363,14,Detailed answer explaining the concept.,5
14545,28,364,14,Detailed answer explaining the concept.,5
14546,28,368,14,Detailed answer explaining the concept.,5
14547,28,377,14,Detailed answer explaining the concept.,5
14548,28,4,14,Detailed answer explaining the concept.,5
14549,28,21,14,Detailed answer explaining the concept.,5
